annee;diplome;numero_de_l_etablissement;etablissement;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_d_insertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_l_universite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_ETAB;cle_DISC
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;6;75;3;ns;ns;ns;ns;ns;;28;12.4;1820;ns;ns;ns;1480;2120;Littoral - Côte d'Opale_30;disc06_30
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;10;60;5;ns;ns;ns;ns;ns;;28;12.4;1820;ns;ns;ns;1480;2120;Littoral - Côte d'Opale_18;disc16_18
2013;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;205;83;63;87;87;69;97;1500;23400;27;12.4;1820;8;30;21;1480;2120;Artois_18;disc12_18
2013;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;19;86;6;ns;ns;ns;ns;ns;;27;12.4;1820;ns;ns;ns;1480;2120;Artois_18;disc13_18
2013;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;140;82;44;94;89;75;99;1610;25100;27;12.4;1820;10;31;16;1480;2120;Artois_30;disc15_30
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;2;69;1;ns;ns;ns;ns;ns;;25;8.9;1780;ns;ns;ns;1440;2070;Clermont-Ferrand 1 - Auvergne_18;disc02_18
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;162;73;48;93;45;59;97;1400;21800;25;8.9;1780;2;28;74;1440;2070;Clermont-Ferrand 1 - Auvergne_18;disc04_18
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;51;92;12;88;93;39;95;1400;21800;25;8.9;1780;13;43;74;1440;2070;Clermont-Ferrand 1 - Auvergne_18;disc13_18
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;66;93;16;93;95;82;97;1460;22700;25;8.9;1780;7;25;13;1440;2070;Clermont-Ferrand 1 - Auvergne_18;disc16_18
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;9;94;3;ns;ns;ns;ns;ns;;26;8.9;1780;ns;ns;ns;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_30;disc06_30
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;45;78;18;69;56;55;77;ns;;26;8.9;1780;6;51;66;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc07_18
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;20;79;8;ns;ns;ns;ns;ns;;26;8.9;1780;ns;ns;ns;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_30;disc10_30
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;25;78;10;ns;ns;ns;ns;ns;;26;8.9;1780;ns;ns;ns;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc11_18
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;10;85;4;ns;ns;ns;ns;ns;;16;9.6;1760;ns;ns;ns;1400;2100;Pau - Pays de l'Adour_30;disc03_30
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;13;81;5;ns;ns;ns;ns;ns;;16;9.6;1760;ns;ns;ns;1400;2100;Pau - Pays de l'Adour_30;disc10_30
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;41;96;13;98;89;78;100;1660;25900;16;9.6;1760;5;41;4;1400;2100;Pau - Pays de l'Adour_18;disc16_18
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;68;59;39;84;47;72;97;1340;20900;27;11.9;1730;6;40;69;1350;2060;Perpignan_30;disc01_30
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;24;59;13;ns;ns;ns;ns;ns;;27;11.9;1730;ns;ns;ns;1350;2060;Perpignan_30;disc02_30
2013;LICENCE PRO;0660437S;Perpignan;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;9;40;7;ns;ns;ns;ns;ns;;27;11.9;1730;ns;ns;ns;1350;2060;Perpignan_30;disc11_30
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;46;66;14;93;81;81;95;ns;;13;10.1;1810;20;34;50;1470;2130;Strasbourg_30;disc04_30
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;33;84;10;97;42;58;ns;ns;;13;10.1;1810;19;6;66;1470;2130;Strasbourg_18;disc05_18
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;257;84;65;92;84;66;98;1630;25400;13;10.1;1810;9;24;23;1470;2130;Strasbourg_18;disc12_18
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;4;92;1;ns;ns;ns;ns;ns;;13;10.1;1810;ns;ns;ns;1470;2130;Strasbourg_30;disc13_30
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;36;80;9;97;95;66;100;ns;;13;10.1;1810;;40;56;1470;2130;Strasbourg_18;disc14_18
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;122;83;31;93;85;68;99;1660;25900;13;10.1;1810;7;21;16;1470;2130;Strasbourg_18;disc15_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;73;73;33;89;41;77;94;1500;23400;15;10.1;1810;9;18;67;1470;2130;Mulhouse - Haute Alsace_30;disc01_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;21;77;10;ns;ns;ns;ns;ns;;15;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_30;disc03_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;36;71;16;89;59;84;100;ns;;15;10.1;1810;9;12;63;1470;2130;Mulhouse - Haute Alsace_30;disc04_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;9;74;4;ns;ns;ns;ns;ns;;15;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_18;disc05_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;7;91;3;ns;ns;ns;ns;ns;;15;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_18;disc11_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;131;84;53;86;83;77;100;1770;27600;15;10.1;1810;13;21;27;1470;2130;Mulhouse - Haute Alsace_30;disc12_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;16;94;6;ns;ns;ns;ns;ns;;15;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_18;disc13_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;16;94;6;ns;ns;ns;ns;ns;;15;10.1;1810;ns;ns;ns;1470;2130;Mulhouse - Haute Alsace_30;disc13_30
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;82;81;34;88;77;59;99;1700;26500;15;10.1;1810;9;20;24;1470;2130;Mulhouse - Haute Alsace_18;disc15_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;30;85;12;97;ns;ns;ns;ns;;15;10.1;1810;ns;ns;10;1470;2130;Mulhouse - Haute Alsace_18;disc16_18
2013;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;30;85;12;90;ns;ns;ns;ns;;15;10.1;1810;ns;ns;10;1470;2130;Mulhouse - Haute Alsace_30;disc16_30
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;95;79;19;91;88;79;99;1630;25500;7;8.9;1830;21;17;37;1780;2200;Lyon 1 - Claude Bernard_18;disc01_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;11;80;2;ns;ns;ns;ns;ns;;7;8.9;1830;ns;ns;ns;1780;2200;Lyon 1 - Claude Bernard_18;disc10_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;395;81;78;94;94;67;96;1610;25200;7;8.9;1830;4;24;29;1780;2200;Lyon 1 - Claude Bernard_18;disc12_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;61;90;11;83;94;44;75;ns;;7;8.9;1830;14;46;86;1780;2200;Lyon 1 - Claude Bernard_18;disc13_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;240;78;48;96;94;71;99;1650;25700;7;8.9;1830;3;22;15;1780;2200;Lyon 1 - Claude Bernard_18;disc15_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;240;78;48;95;94;88;99;1780;27800;7;8.9;1830;6;22;15;1780;2200;Lyon 1 - Claude Bernard_30;disc15_30
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;26;86;5;ns;ns;ns;ns;ns;;7;8.9;1830;ns;ns;ns;1780;2200;Lyon 1 - Claude Bernard_18;disc16_18
2013;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;2;75;0;ns;ns;ns;ns;ns;;7;8.9;1830;ns;ns;ns;1780;2200;Lyon 1 - Claude Bernard_30;disc17_30
2013;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;38;72;21;87;94;73;100;ns;;11;8.9;1830;15;11;23;1780;2200;Lyon 2 - Lumière_18;disc12_18
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;46;80;16;95;39;78;97;ns;;8;8.9;1830;8;45;84;1780;2200;Lyon 3 - Jean Moulin_18;disc02_18
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;46;80;16;100;52;87;100;1630;25400;8;8.9;1830;4;45;84;1780;2200;Lyon 3 - Jean Moulin_30;disc02_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;47;49;18;89;57;86;93;1680;26300;8;8.9;1830;14;19;63;1780;2200;Lyon 3 - Jean Moulin_30;disc05_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;5;45;2;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Lyon 3 - Jean Moulin_30;disc08_30
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;158;73;49;94;36;65;95;1500;23400;29;8.8;1760;2;39;65;1430;2070;Le Mans - Maine_18;disc01_18
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;155;75;48;94;36;65;95;1500;23400;29;8.8;1760;2;39;66;1430;2070;Le Mans - Maine_18;disc04_18
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;22;68;7;ns;ns;ns;ns;ns;;29;8.8;1760;ns;ns;ns;1430;2070;Le Mans - Maine_30;disc07_30
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;28;89;5;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Chambéry - Savoie_30;disc17_30
2013;LICENCE PRO;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;20;63;;ns;ns;ns;ns;ns;;3;8.8;2070;ns;ns;ns;1630;2580;Paris 1 - Panthéon Sorbonne_18;disc01_18
2013;LICENCE PRO;0751718K;Paris 2 - Panthéon Assas;A01;Paris;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;3;;ns;ns;ns;ns;ns;;0;8.8;2070;ns;ns;ns;1630;2580;Paris 2 - Panthéon Assas_30;disc02_30
2013;LICENCE PRO;0751718K;Paris 2 - Panthéon Assas;A01;Paris;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;nd;nd;nd;nd;nd;;0;8.8;2070;nd;nd;nd;1630;2580;Paris 2 - Panthéon Assas_18;disc04_18
2013;LICENCE PRO;0751719L;Paris 3 - Sorbonne Nouvelle;A01;Paris;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;100;;ns;ns;ns;ns;ns;;0;8.8;2070;ns;ns;ns;1630;2580;Paris 3 - Sorbonne Nouvelle_30;disc05_30
2013;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;25;;ns;ns;ns;ns;ns;;0;8.8;2070;ns;ns;ns;1630;2580;Paris 4 - Sorbonne_30;disc04_30
2013;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;nd;nd;nd;nd;nd;;0;8.8;2070;nd;nd;nd;1630;2580;Paris 4 - Sorbonne_18;disc07_18
2013;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;nd;nd;nd;nd;nd;;0;8.8;2070;nd;nd;nd;1630;2580;Paris 4 - Sorbonne_30;disc07_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;8;83;2;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Lyon 3 - Jean Moulin_18;disc12_18
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;8;83;2;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Lyon 3 - Jean Moulin_30;disc12_30
2013;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;8;83;2;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Lyon 3 - Jean Moulin_18;disc15_18
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;3;46;1;ns;ns;ns;ns;ns;;29;8.8;1760;ns;ns;ns;1430;2070;Le Mans - Maine_18;disc02_18
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;155;75;48;92;42;78;97;1530;23800;29;8.8;1760;4;39;66;1430;2070;Le Mans - Maine_30;disc04_30
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;12;88;3;ns;ns;ns;ns;ns;;29;8.8;1760;ns;ns;ns;1430;2070;Le Mans - Maine_18;disc06_18
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;13;67;4;ns;ns;ns;ns;ns;;29;8.8;1760;ns;ns;ns;1430;2070;Le Mans - Maine_30;disc10_30
2013;LICENCE PRO;0720916E;Le Mans - Maine;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;56;67;19;95;82;63;98;1520;23700;29;8.8;1760;6;51;5;1430;2070;Le Mans - Maine_18;disc15_18
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;3;80;1;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Chambéry - Savoie_18;disc02_18
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;3;80;1;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Chambéry - Savoie_30;disc02_30
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;13;85;3;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Chambéry - Savoie_30;disc07_30
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;19;97;4;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Chambéry - Savoie_18;disc13_18
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;19;97;4;ns;ns;ns;ns;ns;;8;8.9;1830;ns;ns;ns;1780;2200;Chambéry - Savoie_30;disc13_30
2013;LICENCE PRO;0730858L;Chambéry - Savoie;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;69;90;14;97;79;94;97;2000;31200;8;8.9;1830;22;33;5;1780;2200;Chambéry - Savoie_30;disc16_30
2013;LICENCE PRO;0750736T;Paris - Dauphine;A01;Paris;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;nd;nd;nd;nd;nd;;8;8.8;2070;nd;nd;nd;1630;2580;Paris - Dauphine_18;disc01_18
2013;LICENCE PRO;0751718K;Paris 2 - Panthéon Assas;A01;Paris;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;3;;ns;ns;ns;ns;ns;;0;8.8;2070;ns;ns;ns;1630;2580;Paris 2 - Panthéon Assas_18;disc02_18
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;21;64;13;ns;ns;ns;ns;ns;;10;8.8;2070;ns;ns;ns;1630;2580;Paris René Descartes_30;disc10_30
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;8;63;4;ns;ns;ns;ns;ns;;22;10.2;1840;ns;ns;ns;1500;2190;Rouen_18;disc03_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;6;83;2;ns;ns;ns;ns;ns;;22;10.2;1840;ns;ns;ns;1500;2190;Rouen_18;disc07_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;6;83;2;ns;ns;ns;ns;ns;;22;10.2;1840;ns;ns;ns;1500;2190;Rouen_18;disc10_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;28;77;12;ns;ns;ns;ns;ns;;22;10.2;1840;ns;ns;ns;1500;2190;Rouen_18;disc15_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;5;70;2;ns;ns;ns;ns;ns;;22;10.2;1840;ns;ns;ns;1500;2190;Rouen_30;disc17_30
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);4;50;4;ns;ns;ns;ns;ns;;28;10.2;1840;ns;ns;ns;1500;2190;Le Havre_30;disc02_30
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);11;44;10;ns;ns;ns;ns;ns;;28;10.2;1840;ns;ns;ns;1500;2190;Le Havre_18;disc03_18
